"","temp_bin","q","data","spp"
"40489",6.5,0,"EcoMon","Fourspot Flounder"
"40490",7.5,0,"EcoMon","Fourspot Flounder"
"40491",15,0.119903518279876,"EcoMon","Fourspot Flounder"
"40492",7,0,"EcoMon","Fourspot Flounder"
"40493",8,0,"EcoMon","Fourspot Flounder"
"40494",23.5,6.75850015703201,"EcoMon","Fourspot Flounder"
"40495",17.5,1.6745403338927,"EcoMon","Fourspot Flounder"
"40496",5,0,"EcoMon","Fourspot Flounder"
"40497",22.5,8.45414057415802,"EcoMon","Fourspot Flounder"
"40498",21,6.82650883713942,"EcoMon","Fourspot Flounder"
"40499",13,0.0126237807621821,"EcoMon","Fourspot Flounder"
"40500",22,9.85501571688788,"EcoMon","Fourspot Flounder"
"40501",18,2.5124344970419,"EcoMon","Fourspot Flounder"
"40502",9,0,"EcoMon","Fourspot Flounder"
"40503",15.5,0.192411640240987,"EcoMon","Fourspot Flounder"
"40504",16,1.0864185080392,"EcoMon","Fourspot Flounder"
"40505",20.5,7.12203163111093,"EcoMon","Fourspot Flounder"
"40506",17,0.951729667811896,"EcoMon","Fourspot Flounder"
"40507",10,0.0134410422632926,"EcoMon","Fourspot Flounder"
"40508",2.5,0,"EcoMon","Fourspot Flounder"
"40509",3.5,0,"EcoMon","Fourspot Flounder"
"40510",20,3.54144523617706,"EcoMon","Fourspot Flounder"
"40511",3,0,"EcoMon","Fourspot Flounder"
"40512",2,0,"EcoMon","Fourspot Flounder"
"40513",24,9.15578584292986,"EcoMon","Fourspot Flounder"
"40514",25,6.11078566491602,"EcoMon","Fourspot Flounder"
"40515",19.5,3.0334975315265,"EcoMon","Fourspot Flounder"
"40516",25.5,4.37044354963185,"EcoMon","Fourspot Flounder"
"40517",26,4.92633862696687,"EcoMon","Fourspot Flounder"
"40518",23,7.33761271191332,"EcoMon","Fourspot Flounder"
"40519",1.5,0,"EcoMon","Fourspot Flounder"
"40520",13.5,0.0272974658891852,"EcoMon","Fourspot Flounder"
"40521",0.5,0,"EcoMon","Fourspot Flounder"
"40522",27,4.36966654762397,"EcoMon","Fourspot Flounder"
"40523",26.5,8.97999169853771,"EcoMon","Fourspot Flounder"
"40524",-0.5,0,"EcoMon","Fourspot Flounder"
"40525",1,0,"EcoMon","Fourspot Flounder"
"40526",27.5,3.91848497240737,"EcoMon","Fourspot Flounder"
"40527",28,0,"EcoMon","Fourspot Flounder"
"40528",28.5,0,"EcoMon","Fourspot Flounder"
"40529",0,0,"EcoMon","Fourspot Flounder"
"40530",29,0,"EcoMon","Fourspot Flounder"
"40531",6,0,"EcoMon","Fourspot Flounder"
"40532",18.5,4.39335581280513,"EcoMon","Fourspot Flounder"
"40533",16,0.526476312468092,"EcoMon","Fourspot Flounder"
"40534",24,10.2199477626892,"EcoMon","Fourspot Flounder"
"40535",25,6.50343391756403,"EcoMon","Fourspot Flounder"
"40536",10,0.0266731142791017,"EcoMon","Fourspot Flounder"
"40537",8.5,0,"EcoMon","Fourspot Flounder"
"40538",8,0,"EcoMon","Fourspot Flounder"
"40539",15,0.154973111124018,"EcoMon","Fourspot Flounder"
"40540",7,0,"EcoMon","Fourspot Flounder"
"40541",23.5,7.79083818630482,"EcoMon","Fourspot Flounder"
"40542",6.5,0,"EcoMon","Fourspot Flounder"
"40543",7.5,0,"EcoMon","Fourspot Flounder"
"40544",11,0,"EcoMon","Fourspot Flounder"
"40545",22,10.7817967721763,"EcoMon","Fourspot Flounder"
"40546",9,0,"EcoMon","Fourspot Flounder"
"40547",5,0,"EcoMon","Fourspot Flounder"
"40548",14.5,0.0834989861695631,"EcoMon","Fourspot Flounder"
"40549",20,3.55289521422076,"EcoMon","Fourspot Flounder"
"40550",10.5,0.00239392024663166,"EcoMon","Fourspot Flounder"
"40551",5.5,0,"EcoMon","Fourspot Flounder"
"40552",11.5,0.03532680608259,"EcoMon","Fourspot Flounder"
"40553",9.5,0.00553517011974761,"EcoMon","Fourspot Flounder"
"40554",17,0.893827585890462,"EcoMon","Fourspot Flounder"
"40555",4.5,0,"EcoMon","Fourspot Flounder"
"40556",12,0.00335479286949434,"EcoMon","Fourspot Flounder"
"40557",15.5,0.298646679698245,"EcoMon","Fourspot Flounder"
"40558",0,0,"EcoMon","Fourspot Flounder"
"40559",19.5,3.22085578794944,"EcoMon","Fourspot Flounder"
"40560",19,3.42184775821554,"EcoMon","Fourspot Flounder"
"40561",25.5,3.6685977754911,"EcoMon","Fourspot Flounder"
"40562",14,0.0711293513397713,"EcoMon","Fourspot Flounder"
"40563",16.5,0.518236567874275,"EcoMon","Fourspot Flounder"
"40564",12.5,0,"EcoMon","Fourspot Flounder"
"40565",24.5,3.14769983850096,"EcoMon","Fourspot Flounder"
"40566",13.5,0.0717928722497839,"EcoMon","Fourspot Flounder"
"40567",4,0.0179948728375135,"EcoMon","Fourspot Flounder"
"40568",26,6.12458000457421,"EcoMon","Fourspot Flounder"
"40569",2.5,0,"EcoMon","Fourspot Flounder"
"40570",18,2.04127428589698,"EcoMon","Fourspot Flounder"
"40571",21,5.0894714522865,"EcoMon","Fourspot Flounder"
"40572",3,0,"EcoMon","Fourspot Flounder"
"40573",13,0.0120622701436657,"EcoMon","Fourspot Flounder"
"40574",20.5,5.79117846756257,"EcoMon","Fourspot Flounder"
"40575",3.5,0,"EcoMon","Fourspot Flounder"
"40576",17.5,1.95819029161463,"EcoMon","Fourspot Flounder"
"40577",21.5,6.73628299627079,"EcoMon","Fourspot Flounder"
"40578",23,7.68413654992088,"EcoMon","Fourspot Flounder"
"40579",26.5,6.78146625155805,"EcoMon","Fourspot Flounder"
"40580",22.5,6.95734963531708,"EcoMon","Fourspot Flounder"
"40581",2,0,"EcoMon","Fourspot Flounder"
"40582",27.5,2.36473667866603,"EcoMon","Fourspot Flounder"
"40583",27,6.84784307541572,"EcoMon","Fourspot Flounder"
"40584",1.5,0,"EcoMon","Fourspot Flounder"
"40585",28,0,"EcoMon","Fourspot Flounder"
"40586",28.5,1.65445398028482,"EcoMon","Fourspot Flounder"
"40587",1,0,"EcoMon","Fourspot Flounder"
"40588",29,0,"EcoMon","Fourspot Flounder"
"40589",0.5,0,"EcoMon","Fourspot Flounder"
"40590",14,0.0220398933245165,"EcoMon","Fourspot Flounder"
"40591",5,0,"EcoMon","Fourspot Flounder"
"40592",9.5,0.00475585331890864,"EcoMon","Fourspot Flounder"
"40593",11,0,"EcoMon","Fourspot Flounder"
"40594",7.5,0,"EcoMon","Fourspot Flounder"
"40595",13.5,0.0315136791422922,"EcoMon","Fourspot Flounder"
"40596",21,5.94383477256298,"EcoMon","Fourspot Flounder"
"40597",7,0.00423769066019318,"EcoMon","Fourspot Flounder"
"40598",16.5,0.567407529305576,"EcoMon","Fourspot Flounder"
"40599",6.5,0,"EcoMon","Fourspot Flounder"
"40600",3.5,0,"EcoMon","Fourspot Flounder"
"40601",12,0.00158558033572659,"EcoMon","Fourspot Flounder"
"40602",23.5,7.21348725824216,"EcoMon","Fourspot Flounder"
"40603",12.5,0.00158555643490754,"EcoMon","Fourspot Flounder"
"40604",3,0,"EcoMon","Fourspot Flounder"
"40605",22.5,8.1328643785871,"EcoMon","Fourspot Flounder"
"40606",6,0,"EcoMon","Fourspot Flounder"
"40607",4.5,0,"EcoMon","Fourspot Flounder"
"40608",8,0,"EcoMon","Fourspot Flounder"
"40609",21.5,4.68634756239918,"EcoMon","Fourspot Flounder"
"40610",10.5,0,"EcoMon","Fourspot Flounder"
"40611",2.5,0,"EcoMon","Fourspot Flounder"
"40612",11.5,0.0270217687946746,"EcoMon","Fourspot Flounder"
"40613",20,4.22078989432378,"EcoMon","Fourspot Flounder"
"40614",8.5,0,"EcoMon","Fourspot Flounder"
"40615",25,4.40005526210615,"EcoMon","Fourspot Flounder"
"40616",15.5,0.164234809088231,"EcoMon","Fourspot Flounder"
"40617",14.5,0.0623914377345898,"EcoMon","Fourspot Flounder"
"40618",9,0,"EcoMon","Fourspot Flounder"
"40619",26,4.91721963886878,"EcoMon","Fourspot Flounder"
"40620",2,0,"EcoMon","Fourspot Flounder"
"40621",19.5,3.15841899419778,"EcoMon","Fourspot Flounder"
"40622",5.5,0,"EcoMon","Fourspot Flounder"
"40623",4,0.0359947879620599,"EcoMon","Fourspot Flounder"
"40624",25.5,4.54904482962694,"EcoMon","Fourspot Flounder"
"40625",23,11.5582870281551,"EcoMon","Fourspot Flounder"
"40626",22,9.10826468209284,"EcoMon","Fourspot Flounder"
"40627",18.5,5.6497642004072,"EcoMon","Fourspot Flounder"
"40628",17,1.05123779362457,"EcoMon","Fourspot Flounder"
"40629",24.5,4.8541886132085,"EcoMon","Fourspot Flounder"
"40630",16,0.780886156624235,"EcoMon","Fourspot Flounder"
"40631",10,0.0171580335736206,"EcoMon","Fourspot Flounder"
"40632",20.5,5.49931425846656,"EcoMon","Fourspot Flounder"
"40633",19,2.94345758325272,"EcoMon","Fourspot Flounder"
"40634",15,0.134599956453098,"EcoMon","Fourspot Flounder"
"40635",17.5,1.47909737557177,"EcoMon","Fourspot Flounder"
"40636",13,0.0115032199059664,"EcoMon","Fourspot Flounder"
"40637",18,3.00125865459803,"EcoMon","Fourspot Flounder"
"40638",24,9.49488209072087,"EcoMon","Fourspot Flounder"
"40639",27,6.92170732437402,"EcoMon","Fourspot Flounder"
"40640",26.5,4.57396577476012,"EcoMon","Fourspot Flounder"
"40641",1.5,0,"EcoMon","Fourspot Flounder"
"40642",0,0,"EcoMon","Fourspot Flounder"
"40643",0.5,0,"EcoMon","Fourspot Flounder"
"40644",1,0,"EcoMon","Fourspot Flounder"
"40645",27.5,4.24278913176873,"EcoMon","Fourspot Flounder"
"40646",29,0,"EcoMon","Fourspot Flounder"
"40647",28,0,"EcoMon","Fourspot Flounder"
"40648",-0.5,0,"EcoMon","Fourspot Flounder"
"40649",28.5,2.17008662477873,"EcoMon","Fourspot Flounder"
"40650",7,0,"EcoMon","Fourspot Flounder"
"40651",5,0,"EcoMon","Fourspot Flounder"
"40652",19,2.74941082193214,"EcoMon","Fourspot Flounder"
"40653",18,3.49993683289376,"EcoMon","Fourspot Flounder"
"40654",17.5,1.7420326850969,"EcoMon","Fourspot Flounder"
"40655",8,0,"EcoMon","Fourspot Flounder"
"40656",13.5,0.0258189773567181,"EcoMon","Fourspot Flounder"
"40657",4.5,0,"EcoMon","Fourspot Flounder"
"40658",26.5,5.53698352434482,"EcoMon","Fourspot Flounder"
"40659",12.5,0.0074706120096796,"EcoMon","Fourspot Flounder"
"40660",15.5,0.236105126454562,"EcoMon","Fourspot Flounder"
"40661",9,0,"EcoMon","Fourspot Flounder"
"40662",5.5,0,"EcoMon","Fourspot Flounder"
"40663",4,0.0187425806911995,"EcoMon","Fourspot Flounder"
"40664",8.5,0,"EcoMon","Fourspot Flounder"
"40665",10.5,0,"EcoMon","Fourspot Flounder"
"40666",12,0.00103199215840223,"EcoMon","Fourspot Flounder"
"40667",19.5,3.04350672940853,"EcoMon","Fourspot Flounder"
"40668",1.5,0,"EcoMon","Fourspot Flounder"
"40669",28,0,"EcoMon","Fourspot Flounder"
"40670",20,4.77283163377228,"EcoMon","Fourspot Flounder"
"40671",9.5,0.00198024730881861,"EcoMon","Fourspot Flounder"
"40672",20.5,6.84395466188928,"EcoMon","Fourspot Flounder"
"40673",23.5,7.82106999107673,"EcoMon","Fourspot Flounder"
"40674",17,1.00755123003084,"EcoMon","Fourspot Flounder"
"40675",7.5,0,"EcoMon","Fourspot Flounder"
"40676",6,0,"EcoMon","Fourspot Flounder"
"40677",16.5,0.513671128638693,"EcoMon","Fourspot Flounder"
"40678",10,0.0264139536097084,"EcoMon","Fourspot Flounder"
"40679",15,0.194266116211875,"EcoMon","Fourspot Flounder"
"40680",23,8.18200917413459,"EcoMon","Fourspot Flounder"
"40681",24,7.18407432163575,"EcoMon","Fourspot Flounder"
"40682",11.5,0.0117910011264779,"EcoMon","Fourspot Flounder"
"40683",11,0,"EcoMon","Fourspot Flounder"
"40684",2,0,"EcoMon","Fourspot Flounder"
"40685",6.5,0,"EcoMon","Fourspot Flounder"
"40686",21,6.64976993900875,"EcoMon","Fourspot Flounder"
"40687",25.5,9.35102218278086,"EcoMon","Fourspot Flounder"
"40688",14.5,0.0883014197178959,"EcoMon","Fourspot Flounder"
"40689",3.5,0,"EcoMon","Fourspot Flounder"
"40690",13,0.00214285193122582,"EcoMon","Fourspot Flounder"
"40691",3,0,"EcoMon","Fourspot Flounder"
"40692",16,0.618167500645698,"EcoMon","Fourspot Flounder"
"40693",25,5.42612931150379,"EcoMon","Fourspot Flounder"
"40694",14,0.0612019039929052,"EcoMon","Fourspot Flounder"
"40695",26,3.98420846567574,"EcoMon","Fourspot Flounder"
"40696",22,8.57217872606413,"EcoMon","Fourspot Flounder"
"40697",18.5,4.32349895695918,"EcoMon","Fourspot Flounder"
"40698",22.5,8.08141547868699,"EcoMon","Fourspot Flounder"
"40699",2.5,0,"EcoMon","Fourspot Flounder"
"40700",21.5,4.27691814615025,"EcoMon","Fourspot Flounder"
"40701",27.5,6.41665859536733,"EcoMon","Fourspot Flounder"
"40702",27,4.2834041126997,"EcoMon","Fourspot Flounder"
"40703",1,0,"EcoMon","Fourspot Flounder"
"40704",0.5,0,"EcoMon","Fourspot Flounder"
"40705",24.5,6.96067713726494,"EcoMon","Fourspot Flounder"
"40706",28.5,2.42031056925758,"EcoMon","Fourspot Flounder"
"40707",29,0,"EcoMon","Fourspot Flounder"
"40708",0,0,"EcoMon","Fourspot Flounder"
"40709",6,0,"EcoMon","Fourspot Flounder"
"40710",15.5,0.232852933157409,"EcoMon","Fourspot Flounder"
"40711",9,0,"EcoMon","Fourspot Flounder"
"40712",6.5,0,"EcoMon","Fourspot Flounder"
"40713",25,4.06578743323605,"EcoMon","Fourspot Flounder"
"40714",10.5,0.00110802030933542,"EcoMon","Fourspot Flounder"
"40715",20.5,6.3949424738048,"EcoMon","Fourspot Flounder"
"40716",7,0,"EcoMon","Fourspot Flounder"
"40717",11,0,"EcoMon","Fourspot Flounder"
"40718",17,0.92897188497986,"EcoMon","Fourspot Flounder"
"40719",12.5,0.012291422160646,"EcoMon","Fourspot Flounder"
"40720",21,5.65235430170197,"EcoMon","Fourspot Flounder"
"40721",5.5,0,"EcoMon","Fourspot Flounder"
"40722",9.5,0.00501910170904961,"EcoMon","Fourspot Flounder"
"40723",23.5,7.71775768900465,"EcoMon","Fourspot Flounder"
"40724",19,3.07546003080304,"EcoMon","Fourspot Flounder"
"40725",16,0.959074110825754,"EcoMon","Fourspot Flounder"
"40726",23,6.91458715473662,"EcoMon","Fourspot Flounder"
"40727",10,0.000971838205922682,"EcoMon","Fourspot Flounder"
"40728",5,0,"EcoMon","Fourspot Flounder"
"40729",12,0.00411727604172324,"EcoMon","Fourspot Flounder"
"40730",13.5,0.0449387079641627,"EcoMon","Fourspot Flounder"
"40731",14.5,0.0667142810191279,"EcoMon","Fourspot Flounder"
"40732",24,7.91996079125429,"EcoMon","Fourspot Flounder"
"40733",17.5,1.36484123247673,"EcoMon","Fourspot Flounder"
"40734",21.5,6.69701222010127,"EcoMon","Fourspot Flounder"
"40735",16.5,0.511836724972321,"EcoMon","Fourspot Flounder"
"40736",14,0.0606193214761998,"EcoMon","Fourspot Flounder"
"40737",4,0,"EcoMon","Fourspot Flounder"
"40738",4.5,0,"EcoMon","Fourspot Flounder"
"40739",7.5,0,"EcoMon","Fourspot Flounder"
"40740",13,0.0294440808783236,"EcoMon","Fourspot Flounder"
"40741",19.5,4.02388107680508,"EcoMon","Fourspot Flounder"
"40742",8,0,"EcoMon","Fourspot Flounder"
"40743",22,10.9230813624267,"EcoMon","Fourspot Flounder"
"40744",8.5,0,"EcoMon","Fourspot Flounder"
"40745",11.5,0.0216820178748346,"EcoMon","Fourspot Flounder"
"40746",3,0,"EcoMon","Fourspot Flounder"
"40747",15,0.0975602800236151,"EcoMon","Fourspot Flounder"
"40748",18.5,4.54850505005014,"EcoMon","Fourspot Flounder"
"40749",24.5,6.17888084796133,"EcoMon","Fourspot Flounder"
"40750",2.5,0,"EcoMon","Fourspot Flounder"
"40751",20,4.78002971147074,"EcoMon","Fourspot Flounder"
"40752",2,0,"EcoMon","Fourspot Flounder"
"40753",3.5,0,"EcoMon","Fourspot Flounder"
"40754",18,2.97557245076738,"EcoMon","Fourspot Flounder"
"40755",22.5,6.26348595600424,"EcoMon","Fourspot Flounder"
"40756",26.5,3.83960824652612,"EcoMon","Fourspot Flounder"
"40757",28,0,"EcoMon","Fourspot Flounder"
"40758",1.5,0,"EcoMon","Fourspot Flounder"
"40759",25.5,5.99545496009107,"EcoMon","Fourspot Flounder"
"40760",27,2.35835220420444,"EcoMon","Fourspot Flounder"
"40761",26,5.99742314540902,"EcoMon","Fourspot Flounder"
"40762",1,0,"EcoMon","Fourspot Flounder"
"40763",27.5,4.0001255640638,"EcoMon","Fourspot Flounder"
"40764",-0.5,0,"EcoMon","Fourspot Flounder"
"40765",0,0,"EcoMon","Fourspot Flounder"
"40766",28.5,0.455777796751545,"EcoMon","Fourspot Flounder"
"40767",0.5,0,"EcoMon","Fourspot Flounder"
"40768",29,0,"EcoMon","Fourspot Flounder"
"40769",12.5,0,"EcoMon","Fourspot Flounder"
"40770",5,0,"EcoMon","Fourspot Flounder"
"40771",3.5,0,"EcoMon","Fourspot Flounder"
"40772",18.5,3.35600997469781,"EcoMon","Fourspot Flounder"
"40773",4,0,"EcoMon","Fourspot Flounder"
"40774",14,0.0486358324174365,"EcoMon","Fourspot Flounder"
"40775",19.5,3.47003109617776,"EcoMon","Fourspot Flounder"
"40776",6.5,0,"EcoMon","Fourspot Flounder"
"40777",8,0,"EcoMon","Fourspot Flounder"
"40778",23.5,6.7869532839764,"EcoMon","Fourspot Flounder"
"40779",12,0.00097582826713935,"EcoMon","Fourspot Flounder"
"40780",15,0.105657163005898,"EcoMon","Fourspot Flounder"
"40781",9,0,"EcoMon","Fourspot Flounder"
"40782",21.5,7.39987927323925,"EcoMon","Fourspot Flounder"
"40783",14.5,0.0460750104539892,"EcoMon","Fourspot Flounder"
"40784",4.5,0,"EcoMon","Fourspot Flounder"
"40785",7,0.00414960190859319,"EcoMon","Fourspot Flounder"
"40786",17.5,1.64229639232522,"EcoMon","Fourspot Flounder"
"40787",7.5,0,"EcoMon","Fourspot Flounder"
"40788",21,7.097048470373,"EcoMon","Fourspot Flounder"
"40789",13.5,0.0510140598441943,"EcoMon","Fourspot Flounder"
"40790",16,1.0339920423841,"EcoMon","Fourspot Flounder"
"40791",26,5.1432414019705,"EcoMon","Fourspot Flounder"
"40792",10.5,0.00577055006207289,"EcoMon","Fourspot Flounder"
"40793",6,0,"EcoMon","Fourspot Flounder"
"40794",15.5,0.329515528849956,"EcoMon","Fourspot Flounder"
"40795",16.5,0.466251410432895,"EcoMon","Fourspot Flounder"
"40796",24.5,4.19772167653867,"EcoMon","Fourspot Flounder"
"40797",11,0,"EcoMon","Fourspot Flounder"
"40798",2,0,"EcoMon","Fourspot Flounder"
"40799",10,0.00328239994722703,"EcoMon","Fourspot Flounder"
"40800",8.5,0,"EcoMon","Fourspot Flounder"
"40801",11.5,0.018248750555466,"EcoMon","Fourspot Flounder"
"40802",25,5.66600521787,"EcoMon","Fourspot Flounder"
"40803",20,4.05063118837119,"EcoMon","Fourspot Flounder"
"40804",5.5,0,"EcoMon","Fourspot Flounder"
"40805",19,1.89037060071857,"EcoMon","Fourspot Flounder"
"40806",18,2.77484979108612,"EcoMon","Fourspot Flounder"
"40807",22,6.92740088544972,"EcoMon","Fourspot Flounder"
"40808",23,8.15117970297386,"EcoMon","Fourspot Flounder"
"40809",22.5,7.9876689698904,"EcoMon","Fourspot Flounder"
"40810",24,8.09076977827108,"EcoMon","Fourspot Flounder"
"40811",13,0.0121575307212033,"EcoMon","Fourspot Flounder"
"40812",9.5,0.00393443502007724,"EcoMon","Fourspot Flounder"
"40813",28,0,"EcoMon","Fourspot Flounder"
"40814",27,4.31973831169859,"EcoMon","Fourspot Flounder"
"40815",25.5,6.1536920106933,"EcoMon","Fourspot Flounder"
"40816",26.5,6.25337162283885,"EcoMon","Fourspot Flounder"
"40817",17,1.6222799219177,"EcoMon","Fourspot Flounder"
"40818",2.5,0,"EcoMon","Fourspot Flounder"
"40819",3,0,"EcoMon","Fourspot Flounder"
"40820",20.5,8.987883165973,"EcoMon","Fourspot Flounder"
"40821",1.5,0,"EcoMon","Fourspot Flounder"
"40822",27.5,6.30582400928443,"EcoMon","Fourspot Flounder"
"40823",-0.5,0,"EcoMon","Fourspot Flounder"
"40824",1,0,"EcoMon","Fourspot Flounder"
"40825",28.5,0.71897688444061,"EcoMon","Fourspot Flounder"
"40826",29,0,"EcoMon","Fourspot Flounder"
"40827",0.5,0,"EcoMon","Fourspot Flounder"
"40828",0,0,"EcoMon","Fourspot Flounder"
"40829",15,0.0586118098530152,"EcoMon","Fourspot Flounder"
"40830",23.5,5.80734730036017,"EcoMon","Fourspot Flounder"
"40831",12,0,"EcoMon","Fourspot Flounder"
"40832",5.5,0,"EcoMon","Fourspot Flounder"
"40833",17,1.26224585044204,"EcoMon","Fourspot Flounder"
"40834",7,0,"EcoMon","Fourspot Flounder"
"40835",8,0,"EcoMon","Fourspot Flounder"
"40836",6,0,"EcoMon","Fourspot Flounder"
"40837",5,0,"EcoMon","Fourspot Flounder"
"40838",16,0.428953566682482,"EcoMon","Fourspot Flounder"
"40839",13,0,"EcoMon","Fourspot Flounder"
"40840",12.5,0,"EcoMon","Fourspot Flounder"
"40841",18,1.53297199049718,"EcoMon","Fourspot Flounder"
"40842",6.5,0,"EcoMon","Fourspot Flounder"
"40843",18.5,6.29130701290017,"EcoMon","Fourspot Flounder"
"40844",4.5,0,"EcoMon","Fourspot Flounder"
"40845",15.5,0.211800548492616,"EcoMon","Fourspot Flounder"
"40846",11.5,0.0520841227187389,"EcoMon","Fourspot Flounder"
"40847",7.5,0,"EcoMon","Fourspot Flounder"
"40848",21,5.2945051384335,"EcoMon","Fourspot Flounder"
"40849",10.5,0.002416933883345,"EcoMon","Fourspot Flounder"
"40850",9,0,"EcoMon","Fourspot Flounder"
"40851",3.5,0,"EcoMon","Fourspot Flounder"
"40852",17.5,0.916399348231794,"EcoMon","Fourspot Flounder"
"40853",19,2.40837934856676,"EcoMon","Fourspot Flounder"
"40854",10,0.0268826955842352,"EcoMon","Fourspot Flounder"
"40855",16.5,0.581842930362007,"EcoMon","Fourspot Flounder"
"40856",8.5,0,"EcoMon","Fourspot Flounder"
"40857",11,0,"EcoMon","Fourspot Flounder"
"40858",3,0,"EcoMon","Fourspot Flounder"
"40859",14.5,0.0864303710543818,"EcoMon","Fourspot Flounder"
"40860",14,0.0608805735605989,"EcoMon","Fourspot Flounder"
"40861",21.5,6.32908629744737,"EcoMon","Fourspot Flounder"
"40862",24,7.78707896421456,"EcoMon","Fourspot Flounder"
"40863",23,11.2499862460329,"EcoMon","Fourspot Flounder"
"40864",28.5,1.26994992971976,"EcoMon","Fourspot Flounder"
"40865",13.5,0.0343645632416578,"EcoMon","Fourspot Flounder"
"40866",24.5,4.51052310433259,"EcoMon","Fourspot Flounder"
"40867",9.5,0.000914835817274221,"EcoMon","Fourspot Flounder"
"40868",2.5,0,"EcoMon","Fourspot Flounder"
"40869",26.5,4.88917643417955,"EcoMon","Fourspot Flounder"
"40870",19.5,3.54697351608621,"EcoMon","Fourspot Flounder"
"40871",25.5,7.06765662194378,"EcoMon","Fourspot Flounder"
"40872",20,3.93317480913775,"EcoMon","Fourspot Flounder"
"40873",22.5,10.8738819419962,"EcoMon","Fourspot Flounder"
"40874",22,8.829716715431,"EcoMon","Fourspot Flounder"
"40875",25,4.47409038279514,"EcoMon","Fourspot Flounder"
"40876",4,0,"EcoMon","Fourspot Flounder"
"40877",26,7.15166508561251,"EcoMon","Fourspot Flounder"
"40878",20.5,5.4930195082131,"EcoMon","Fourspot Flounder"
"40879",2,0,"EcoMon","Fourspot Flounder"
"40880",1,0,"EcoMon","Fourspot Flounder"
"40881",0,0,"EcoMon","Fourspot Flounder"
"40882",1.5,0,"EcoMon","Fourspot Flounder"
"40883",27,6.8243460648089,"EcoMon","Fourspot Flounder"
"40884",27.5,0.939636566139335,"EcoMon","Fourspot Flounder"
"40885",28,0,"EcoMon","Fourspot Flounder"
"40886",0.5,0,"EcoMon","Fourspot Flounder"
"40887",29,0,"EcoMon","Fourspot Flounder"
"40888",-0.5,0,"EcoMon","Fourspot Flounder"
"40889",16.5,0.320112642236674,"EcoMon","Fourspot Flounder"
"40890",15.5,0.291715271063258,"EcoMon","Fourspot Flounder"
"40891",22.5,6.14593168141018,"EcoMon","Fourspot Flounder"
"40892",15,0.177332780473217,"EcoMon","Fourspot Flounder"
"40893",20,4.7523252610009,"EcoMon","Fourspot Flounder"
"40894",12,0.00376175282441213,"EcoMon","Fourspot Flounder"
"40895",4.5,0,"EcoMon","Fourspot Flounder"
"40896",10,0,"EcoMon","Fourspot Flounder"
"40897",6,0,"EcoMon","Fourspot Flounder"
"40898",20.5,5.60602900215736,"EcoMon","Fourspot Flounder"
"40899",11,0,"EcoMon","Fourspot Flounder"
"40900",3,0,"EcoMon","Fourspot Flounder"
"40901",6.5,0,"EcoMon","Fourspot Flounder"
"40902",8.5,0,"EcoMon","Fourspot Flounder"
"40903",17,1.2472719484438,"EcoMon","Fourspot Flounder"
"40904",7,0,"EcoMon","Fourspot Flounder"
"40905",13,0.0115738577709512,"EcoMon","Fourspot Flounder"
"40906",14.5,0.103249959859821,"EcoMon","Fourspot Flounder"
"40907",23.5,7.70770096398191,"EcoMon","Fourspot Flounder"
"40908",9.5,0.00286276412690601,"EcoMon","Fourspot Flounder"
"40909",7.5,0,"EcoMon","Fourspot Flounder"
"40910",24,6.95577621890668,"EcoMon","Fourspot Flounder"
"40911",25.5,5.45078548990852,"EcoMon","Fourspot Flounder"
"40912",25,4.65287238621712,"EcoMon","Fourspot Flounder"
"40913",19.5,3.64163929110731,"EcoMon","Fourspot Flounder"
"40914",2.5,0,"EcoMon","Fourspot Flounder"
"40915",5,0,"EcoMon","Fourspot Flounder"
"40916",5.5,0,"EcoMon","Fourspot Flounder"
"40917",10.5,0.00436591312651468,"EcoMon","Fourspot Flounder"
"40918",9,0,"EcoMon","Fourspot Flounder"
"40919",21,6.8508451521139,"EcoMon","Fourspot Flounder"
"40920",14,0.0531173518125954,"EcoMon","Fourspot Flounder"
"40921",19,3.26472518532304,"EcoMon","Fourspot Flounder"
"40922",4,0,"EcoMon","Fourspot Flounder"
"40923",16,0.550451398449585,"EcoMon","Fourspot Flounder"
"40924",18.5,4.12102901178047,"EcoMon","Fourspot Flounder"
"40925",13.5,0.0159926452949455,"EcoMon","Fourspot Flounder"
"40926",22,9.26736845713303,"EcoMon","Fourspot Flounder"
"40927",11.5,0.00686293694555661,"EcoMon","Fourspot Flounder"
"40928",12.5,0.00635439748952442,"EcoMon","Fourspot Flounder"
"40929",8,0,"EcoMon","Fourspot Flounder"
"40930",24.5,5.25151552074494,"EcoMon","Fourspot Flounder"
"40931",17.5,1.33382642640632,"EcoMon","Fourspot Flounder"
"40932",18,3.41719898062572,"EcoMon","Fourspot Flounder"
"40933",26,4.83582185905079,"EcoMon","Fourspot Flounder"
"40934",3.5,0,"EcoMon","Fourspot Flounder"
"40935",2,0,"EcoMon","Fourspot Flounder"
"40936",27.5,4.01025709580357,"EcoMon","Fourspot Flounder"
"40937",21.5,6.36911359164661,"EcoMon","Fourspot Flounder"
"40938",23,9.25609727141073,"EcoMon","Fourspot Flounder"
"40939",26.5,6.96078885818519,"EcoMon","Fourspot Flounder"
"40940",1,0,"EcoMon","Fourspot Flounder"
"40941",27,4.92364205294699,"EcoMon","Fourspot Flounder"
